timestamp,body_temperature_C,pulse_bpm,motion_level_0_1,pad1_pwm_0_100,pad2_pwm_0_100
2026-02-18 01:42:51.516921,36.503,74,0.196,25,13
2026-02-18 01:42:56.516921,36.48,74,0.23,10,18
2026-02-18 01:43:01.516921,36.526,74,0.181,71,62
2026-02-18 01:43:06.516921,36.536,75,0.255,22,25
2026-02-18 01:43:11.516921,36.535,74,0.08,39,15
2026-02-18 01:43:16.516921,36.551,78,0.233,13,26
2026-02-18 01:43:21.516921,36.542,74,0.172,16,34
2026-02-18 01:43:26.516921,36.571,75,0.229,31,25
2026-02-18 01:43:31.516921,36.582,78,0.365,37,36
2026-02-18 01:43:36.516921,36.568,71,0.18,13,22
2026-02-18 01:43:41.516921,36.59,71,0.332,20,20
2026-02-18 01:43:46.516921,36.641,80,0.644,33,39
2026-02-18 01:43:51.516921,36.667,83,0.856,23,28
2026-02-18 01:43:56.516921,36.667,76,0.302,16,22
2026-02-18 01:44:01.516921,36.711,75,0.118,23,25
2026-02-18 01:44:06.516921,36.704,70,0.071,28,27
2026-02-18 01:44:11.516921,36.687,69,0.088,23,30
2026-02-18 01:44:16.516921,36.701,77,0.319,36,16
2026-02-18 01:44:21.516921,36.679,65,0.021,11,12
2026-02-18 01:44:26.516921,36.685,67,0.079,35,37
2026-02-18 01:44:31.516921,36.675,71,0.109,37,25
2026-02-18 01:44:36.516921,36.649,74,0.248,33,13
2026-02-18 01:44:41.516921,36.642,74,0.251,16,17
2026-02-18 01:44:46.516921,36.64,70,0.071,37,29
2026-02-18 01:44:51.516921,36.597,70,0.162,24,24
2026-02-18 01:44:56.516921,36.571,74,0.231,12,20
2026-02-18 01:45:01.516921,36.554,73,0.231,16,19
2026-02-18 01:45:06.516921,36.566,70,0.094,14,39
2026-02-18 01:45:11.516921,36.557,73,0.261,11,20
2026-02-18 01:45:16.516921,36.543,67,0.045,15,18
2026-02-18 01:45:21.516921,36.547,75,0.452,11,13
2026-02-18 01:45:26.516921,36.525,73,0.294,33,29
2026-02-18 01:45:31.516921,36.525,75,0.131,18,23
2026-02-18 01:45:36.516921,36.528,74,0.213,32,32
2026-02-18 01:45:41.516921,36.511,71,0.119,34,35
2026-02-18 01:45:46.516921,36.51,72,0.156,31,31
2026-02-18 01:45:51.516921,36.494,77,0.261,30,33
2026-02-18 01:45:56.516921,36.555,74,0.129,54,69
2026-02-18 01:46:01.516921,36.572,76,0.328,10,39
2026-02-18 01:46:06.516921,36.586,71,0.323,36,33
2026-02-18 01:46:11.516921,36.608,72,0.066,33,13
2026-02-18 01:46:16.516921,36.658,67,0.0,19,39
2026-02-18 01:46:21.516921,36.659,69,0.0,30,12
2026-02-18 01:46:26.516921,36.678,73,0.085,37,29
2026-02-18 01:46:31.516921,36.689,72,0.142,18,21
2026-02-18 01:46:36.516921,36.67,73,0.1,37,34
2026-02-18 01:46:41.516921,36.645,78,0.3,18,19
2026-02-18 01:46:46.516921,36.659,73,0.284,25,24
2026-02-18 01:46:51.516921,36.664,70,0.1,23,35
2026-02-18 01:46:56.516921,36.667,73,0.152,27,17
2026-02-18 01:47:01.516921,36.687,69,0.262,37,20
2026-02-18 01:47:06.516921,36.635,70,0.064,12,26
2026-02-18 01:47:11.516921,36.663,70,0.185,28,10
2026-02-18 01:47:16.516921,36.675,72,0.163,10,25
2026-02-18 01:47:21.516921,36.686,75,0.276,30,39
2026-02-18 01:47:26.516921,36.676,73,0.253,24,36
2026-02-18 01:47:31.516921,36.621,69,0.122,29,31
2026-02-18 01:47:36.516921,36.579,72,0.245,10,17
2026-02-18 01:47:41.516921,36.572,71,0.186,28,14
2026-02-18 01:47:46.516921,36.605,67,0.0,22,34
2026-02-18 01:47:51.516921,36.586,81,0.711,23,39
2026-02-18 01:47:56.516921,36.611,73,0.169,13,29
2026-02-18 01:48:01.516921,36.619,75,0.329,18,34
2026-02-18 01:48:06.516921,36.627,73,0.181,24,12
2026-02-18 01:48:11.516921,36.626,71,0.102,28,34
2026-02-18 01:48:16.516921,36.615,72,0.154,31,31
2026-02-18 01:48:21.516921,36.588,78,0.462,14,15
2026-02-18 01:48:26.516921,36.612,71,0.094,33,24
2026-02-18 01:48:31.516921,36.575,73,0.181,37,22
2026-02-18 01:48:36.516921,36.557,74,0.304,11,29
2026-02-18 01:48:41.516921,36.552,74,0.206,19,20
2026-02-18 01:48:46.516921,36.524,70,0.143,13,37
2026-02-18 01:48:51.516921,36.54,80,0.659,30,30
2026-02-18 01:48:56.516921,36.556,81,0.704,28,25
2026-02-18 01:49:01.516921,36.547,70,0.077,30,18
2026-02-18 01:49:06.516921,36.542,74,0.204,20,23
2026-02-18 01:49:11.516921,36.527,75,0.341,35,14
2026-02-18 01:49:16.516921,36.524,71,0.021,27,34
2026-02-18 01:49:21.516921,36.519,72,0.186,23,17
2026-02-18 01:49:26.516921,36.516,71,0.234,10,26
2026-02-18 01:49:31.516921,36.532,75,0.325,28,35
2026-02-18 01:49:36.516921,36.555,71,0.3,25,24
2026-02-18 01:49:41.516921,36.562,75,0.227,24,33
2026-02-18 01:49:46.516921,36.561,69,0.321,38,35
2026-02-18 01:49:51.516921,36.562,75,0.678,11,27
2026-02-18 01:49:56.516921,36.55,68,0.133,11,29
2026-02-18 01:50:01.516921,36.518,75,0.241,37,20
2026-02-18 01:50:06.516921,36.54,74,0.275,32,37
2026-02-18 01:50:11.516921,36.579,72,0.206,27,37
2026-02-18 01:50:16.516921,36.54,70,0.239,18,32
2026-02-18 01:50:21.516921,36.561,72,0.202,25,10
2026-02-18 01:50:26.516921,36.563,74,0.199,20,13
2026-02-18 01:50:31.516921,36.537,76,0.825,13,21
2026-02-18 01:50:36.516921,36.516,74,0.197,20,33
2026-02-18 01:50:41.516921,36.501,80,0.587,27,11
2026-02-18 01:50:46.516921,36.465,68,0.036,13,13
2026-02-18 01:50:51.516921,36.495,72,0.219,69,59
2026-02-18 01:50:56.516921,36.553,77,0.399,77,55
2026-02-18 01:51:01.516921,36.582,70,0.292,37,37
2026-02-18 01:51:06.516921,36.548,75,0.171,28,12
2026-02-18 01:51:11.516921,36.55,72,0.135,18,16
2026-02-18 01:51:16.516921,36.541,74,0.259,10,22
2026-02-18 01:51:21.516921,36.539,73,0.228,16,13
2026-02-18 01:51:26.516921,36.555,70,0.154,38,21
2026-02-18 01:51:31.516921,36.515,78,0.399,17,19
2026-02-18 01:51:36.516921,36.533,73,0.197,28,22
2026-02-18 01:51:41.516921,36.601,74,0.306,36,31
2026-02-18 01:51:46.516921,36.583,73,0.0,21,20
2026-02-18 01:51:51.516921,36.569,72,0.271,22,18
2026-02-18 01:51:56.516921,36.597,67,0.067,27,28
2026-02-18 01:52:01.516921,36.604,67,0.138,26,31
2026-02-18 01:52:06.516921,36.637,72,0.056,30,34
2026-02-18 01:52:11.516921,36.627,75,0.228,24,34
2026-02-18 01:52:16.516921,36.604,74,0.288,18,38
2026-02-18 01:52:21.516921,36.645,72,0.195,38,25
2026-02-18 01:52:26.516921,36.642,76,0.462,38,29
2026-02-18 01:52:31.516921,36.649,70,0.223,11,33
2026-02-18 01:52:36.516921,36.629,73,0.188,37,38
2026-02-18 01:52:41.516921,36.63,80,0.753,29,25
2026-02-18 01:52:46.516921,36.618,74,0.092,14,27
2026-02-18 01:52:51.516921,36.599,72,0.199,17,22
2026-02-18 01:52:56.516921,36.591,74,0.128,21,32
2026-02-18 01:53:01.516921,36.566,83,0.707,34,24
2026-02-18 01:53:06.516921,36.56,69,0.102,38,18
2026-02-18 01:53:11.516921,36.531,71,0.067,22,25
2026-02-18 01:53:16.516921,36.533,74,0.236,21,25
2026-02-18 01:53:21.516921,36.505,74,0.33,18,17
2026-02-18 01:53:26.516921,36.494,75,0.298,36,30
2026-02-18 01:53:31.516921,36.486,69,0.183,50,59
2026-02-18 01:53:36.516921,36.531,76,0.249,78,67
2026-02-18 01:53:41.516921,36.497,71,0.173,29,20
2026-02-18 01:53:46.516921,36.545,73,0.343,73,59
2026-02-18 01:53:51.516921,36.536,73,0.164,21,12
2026-02-18 01:53:56.516921,36.56,75,0.262,29,39
2026-02-18 01:54:01.516921,36.518,71,0.209,33,12
2026-02-18 01:54:06.516921,36.543,73,0.183,34,22
2026-02-18 01:54:11.516921,36.539,73,0.209,36,39
2026-02-18 01:54:16.516921,36.518,77,0.361,22,37
2026-02-18 01:54:21.516921,36.573,73,0.321,20,22
2026-02-18 01:54:26.516921,36.569,74,0.279,38,17
2026-02-18 01:54:31.516921,36.572,74,0.204,37,34
2026-02-18 01:54:36.516921,36.575,74,0.171,35,10
2026-02-18 01:54:41.516921,36.597,73,0.282,33,16
2026-02-18 01:54:46.516921,36.576,76,0.3,11,20
2026-02-18 01:54:51.516921,36.583,70,0.018,17,28
2026-02-18 01:54:56.516921,36.547,71,0.142,27,18
2026-02-18 01:55:01.516921,36.557,74,0.406,12,15
2026-02-18 01:55:06.516921,36.532,72,0.077,20,28
2026-02-18 01:55:11.516921,36.504,76,0.284,37,30
2026-02-18 01:55:16.516921,36.526,71,0.147,25,10
2026-02-18 01:55:21.516921,36.543,75,0.203,29,18
2026-02-18 01:55:26.516921,36.552,78,0.757,14,26
2026-02-18 01:55:31.516921,36.54,75,0.13,36,10
2026-02-18 01:55:36.516921,36.553,74,0.269,11,37
2026-02-18 01:55:41.516921,36.515,73,0.247,25,10
2026-02-18 01:55:46.516921,36.502,70,0.041,10,36
2026-02-18 01:55:51.516921,36.504,70,0.101,33,34
2026-02-18 01:55:56.516921,36.514,69,0.25,38,18
2026-02-18 01:56:01.516921,36.524,71,0.18,34,26
2026-02-18 01:56:06.516921,36.572,77,0.395,36,34
2026-02-18 01:56:11.516921,36.593,75,0.326,39,35
2026-02-18 01:56:16.516921,36.575,72,0.24,18,36
2026-02-18 01:56:21.516921,36.566,76,0.374,14,29
2026-02-18 01:56:26.516921,36.545,77,0.4,16,11
2026-02-18 01:56:31.516921,36.513,74,0.155,18,10
2026-02-18 01:56:36.516921,36.527,66,0.103,33,26
2026-02-18 01:56:41.516921,36.544,72,0.158,12,33
2026-02-18 01:56:46.516921,36.556,73,0.241,32,28
2026-02-18 01:56:51.516921,36.555,73,0.303,22,10
2026-02-18 01:56:56.516921,36.527,71,0.173,21,20
2026-02-18 01:57:01.516921,36.501,74,0.191,20,27
2026-02-18 01:57:06.516921,36.511,70,0.03,38,14
2026-02-18 01:57:11.516921,36.548,72,0.269,32,26
2026-02-18 01:57:16.516921,36.557,74,0.22,11,19
2026-02-18 01:57:21.516921,36.571,75,0.238,23,30
2026-02-18 01:57:26.516921,36.549,67,0.036,18,11
2026-02-18 01:57:31.516921,36.504,71,0.038,21,38
2026-02-18 01:57:36.516921,36.481,71,0.226,16,10
2026-02-18 01:57:41.516921,36.549,71,0.144,78,66
2026-02-18 01:57:46.516921,36.502,74,0.284,18,27
2026-02-18 01:57:51.516921,36.507,86,0.677,23,13
2026-02-18 01:57:56.516921,36.503,74,0.242,14,16
2026-02-18 01:58:01.516921,36.527,75,0.211,24,39
2026-02-18 01:58:06.516921,36.505,74,0.232,10,32
2026-02-18 01:58:11.516921,36.505,75,0.315,29,18
2026-02-18 01:58:16.516921,36.514,75,0.13,20,38
2026-02-18 01:58:21.516921,36.517,73,0.169,11,31
2026-02-18 01:58:26.516921,36.528,73,0.328,15,29
2026-02-18 01:58:31.516921,36.562,74,0.263,12,23
2026-02-18 01:58:36.516921,36.54,78,0.397,15,20
2026-02-18 01:58:41.516921,36.497,77,0.281,27,15
2026-02-18 01:58:46.516921,36.542,76,0.3,71,63
2026-02-18 01:58:51.516921,36.536,73,0.134,35,32
2026-02-18 01:58:56.516921,36.515,69,0.112,14,25
2026-02-18 01:59:01.516921,36.462,75,0.273,30,27
2026-02-18 01:59:06.516921,36.494,73,0.223,61,65
2026-02-18 01:59:11.516921,36.525,70,0.117,61,40
2026-02-18 01:59:16.516921,36.536,76,0.237,39,29
2026-02-18 01:59:21.516921,36.52,73,0.098,33,38
2026-02-18 01:59:26.516921,36.539,75,0.22,12,33
2026-02-18 01:59:31.516921,36.534,72,0.323,22,34
2026-02-18 01:59:36.516921,36.52,69,0.056,38,31
2026-02-18 01:59:41.516921,36.549,73,0.197,27,34
2026-02-18 01:59:46.516921,36.527,74,0.232,28,19
2026-02-18 01:59:51.516921,36.523,74,0.26,26,13
2026-02-18 01:59:56.516921,36.523,80,0.856,38,29
2026-02-18 02:00:01.516921,36.551,74,0.385,19,37
2026-02-18 02:00:06.516921,36.531,73,0.205,25,36
2026-02-18 02:00:11.516921,36.548,78,0.278,34,27
2026-02-18 02:00:16.516921,36.543,71,0.221,35,39
2026-02-18 02:00:21.516921,36.544,74,0.274,36,29
2026-02-18 02:00:26.516921,36.556,73,0.164,29,20
2026-02-18 02:00:31.516921,36.563,71,0.283,21,37
2026-02-18 02:00:36.516921,36.561,70,0.0,27,15
2026-02-18 02:00:41.516921,36.559,75,0.184,24,16
2026-02-18 02:00:46.516921,36.565,72,0.166,21,37
2026-02-18 02:00:51.516921,36.537,73,0.176,14,14
2026-02-18 02:00:56.516921,36.528,71,0.153,20,14
2026-02-18 02:01:01.516921,36.517,71,0.146,36,37
2026-02-18 02:01:06.516921,36.535,75,0.29,19,36
2026-02-18 02:01:11.516921,36.474,71,0.088,15,25
2026-02-18 02:01:16.516921,36.509,75,0.389,76,51
2026-02-18 02:01:21.516921,36.514,70,0.084,18,21
2026-02-18 02:01:26.516921,36.503,76,0.402,24,32
2026-02-18 02:01:31.516921,36.471,69,0.184,19,22
2026-02-18 02:01:36.516921,36.507,74,0.341,70,56
2026-02-18 02:01:41.516921,36.508,72,0.144,29,26
2026-02-18 02:01:46.516921,36.506,71,0.259,34,13
2026-02-18 02:01:51.516921,36.494,76,0.494,37,28
2026-02-18 02:01:56.516921,36.498,71,0.205,50,52
2026-02-18 02:02:01.516921,36.53,68,0.093,58,57
2026-02-18 02:02:06.516921,36.537,68,0.107,29,14
2026-02-18 02:02:11.516921,36.539,76,0.231,23,20
2026-02-18 02:02:16.516921,36.534,74,0.185,14,28
2026-02-18 02:02:21.516921,36.498,68,0.066,15,19
2026-02-18 02:02:26.516921,36.526,73,0.271,54,59
2026-02-18 02:02:31.516921,36.539,72,0.193,25,26
2026-02-18 02:02:36.516921,36.551,74,0.178,34,19
2026-02-18 02:02:41.516921,36.562,75,0.28,14,14
2026-02-18 02:02:46.516921,36.596,70,0.081,26,33
2026-02-18 02:02:51.516921,36.593,73,0.212,18,35
2026-02-18 02:02:56.516921,36.574,69,0.187,15,14
2026-02-18 02:03:01.516921,36.59,71,0.081,33,26
2026-02-18 02:03:06.516921,36.558,74,0.321,29,39
2026-02-18 02:03:11.516921,36.589,77,0.361,38,33
2026-02-18 02:03:16.516921,36.615,72,0.248,15,26
2026-02-18 02:03:21.516921,36.604,72,0.187,36,18
2026-02-18 02:03:26.516921,36.579,73,0.17,23,37
2026-02-18 02:03:31.516921,36.593,68,0.125,20,38
2026-02-18 02:03:36.516921,36.628,77,0.631,32,27
2026-02-18 02:03:41.516921,36.613,78,0.354,12,12
2026-02-18 02:03:46.516921,36.629,75,0.317,33,36
2026-02-18 02:03:51.516921,36.615,70,0.246,25,12
2026-02-18 02:03:56.516921,36.647,69,0.186,35,31
2026-02-18 02:04:01.516921,36.622,74,0.375,25,28
2026-02-18 02:04:06.516921,36.607,72,0.345,19,33
2026-02-18 02:04:11.516921,36.606,70,0.0,32,19
2026-02-18 02:04:16.516921,36.573,71,0.216,11,15
2026-02-18 02:04:21.516921,36.585,74,0.075,35,29
2026-02-18 02:04:26.516921,36.548,72,0.35,27,10
2026-02-18 02:04:31.516921,36.51,74,0.337,12,17
2026-02-18 02:04:36.516921,36.519,73,0.267,28,18
2026-02-18 02:04:41.516921,36.535,72,0.143,34,21
2026-02-18 02:04:46.516921,36.533,71,0.043,34,12
2026-02-18 02:04:51.516921,36.527,71,0.149,37,21
2026-02-18 02:04:56.516921,36.551,72,0.129,23,31
2026-02-18 02:05:01.516921,36.574,73,0.267,24,14
2026-02-18 02:05:06.516921,36.559,72,0.044,24,30
2026-02-18 02:05:11.516921,36.545,74,0.309,16,39
2026-02-18 02:05:16.516921,36.543,72,0.221,34,39
2026-02-18 02:05:21.516921,36.532,72,0.159,27,17
2026-02-18 02:05:26.516921,36.519,70,0.031,17,26
2026-02-18 02:05:31.516921,36.529,73,0.271,10,24
2026-02-18 02:05:36.516921,36.496,72,0.161,21,14
2026-02-18 02:05:41.516921,36.509,72,0.232,62,56
2026-02-18 02:05:46.516921,36.506,71,0.15,39,26
2026-02-18 02:05:51.516921,36.51,69,0.16,22,22
2026-02-18 02:05:56.516921,36.492,74,0.27,34,24
2026-02-18 02:06:01.516921,36.48,76,0.204,65,55
2026-02-18 02:06:06.516921,36.512,66,0.07,73,56
2026-02-18 02:06:11.516921,36.508,74,0.359,18,11
2026-02-18 02:06:16.516921,36.54,71,0.261,27,21
2026-02-18 02:06:21.516921,36.468,76,0.214,14,33
2026-02-18 02:06:26.516921,36.483,73,0.313,74,69
2026-02-18 02:06:31.516921,36.523,77,0.416,61,42
2026-02-18 02:06:36.516921,36.496,72,0.022,16,33
2026-02-18 02:06:41.516921,36.534,73,0.238,74,46
2026-02-18 02:06:46.516921,36.522,77,0.255,30,21
2026-02-18 02:06:51.516921,36.524,75,0.448,34,25
2026-02-18 02:06:56.516921,36.527,67,0.0,11,30
2026-02-18 02:07:01.516921,36.471,72,0.07,21,12
2026-02-18 02:07:06.516921,36.488,70,0.062,57,54
2026-02-18 02:07:11.516921,36.513,75,0.354,71,46
2026-02-18 02:07:16.516921,36.489,72,0.198,27,36
2026-02-18 02:07:21.516921,36.524,74,0.199,77,64
2026-02-18 02:07:26.516921,36.475,73,0.198,20,29
2026-02-18 02:07:31.516921,36.484,73,0.043,53,61
2026-02-18 02:07:36.516921,36.497,72,0.276,55,51
2026-02-18 02:07:41.516921,36.522,73,0.178,59,55
2026-02-18 02:07:46.516921,36.551,71,0.207,14,29
2026-02-18 02:07:51.516921,36.532,72,0.118,37,13
2026-02-18 02:07:56.516921,36.543,73,0.152,17,34
2026-02-18 02:08:01.516921,36.518,71,0.239,14,26
2026-02-18 02:08:06.516921,36.476,75,0.179,13,22
2026-02-18 02:08:11.516921,36.518,75,0.234,74,44
2026-02-18 02:08:16.516921,36.501,73,0.191,37,30
2026-02-18 02:08:21.516921,36.516,71,0.169,18,24
2026-02-18 02:08:26.516921,36.536,73,0.121,26,11
2026-02-18 02:08:31.516921,36.58,70,0.252,36,35
2026-02-18 02:08:36.516921,36.585,74,0.221,29,24
2026-02-18 02:08:41.516921,36.579,74,0.245,14,27
2026-02-18 02:08:46.516921,36.598,69,0.039,33,16
2026-02-18 02:08:51.516921,36.588,74,0.238,27,19
2026-02-18 02:08:56.516921,36.624,76,0.246,37,24
2026-02-18 02:09:01.516921,36.651,73,0.142,33,25
2026-02-18 02:09:06.516921,36.639,71,0.204,18,13
2026-02-18 02:09:11.516921,36.635,71,0.078,19,20
2026-02-18 02:09:16.516921,36.62,72,0.154,29,21
2026-02-18 02:09:21.516921,36.602,70,0.197,32,21
2026-02-18 02:09:26.516921,36.632,74,0.299,33,24
2026-02-18 02:09:31.516921,36.621,72,0.209,18,29
2026-02-18 02:09:36.516921,36.592,74,0.179,33,26
2026-02-18 02:09:41.516921,36.59,75,0.3,31,38
2026-02-18 02:09:46.516921,36.609,72,0.061,18,38
2026-02-18 02:09:51.516921,36.586,74,0.262,12,39
2026-02-18 02:09:56.516921,36.571,69,0.167,36,32
2026-02-18 02:10:01.516921,36.539,71,0.109,25,30
2026-02-18 02:10:06.516921,36.482,72,0.233,25,12
2026-02-18 02:10:11.516921,36.509,74,0.246,71,68
2026-02-18 02:10:16.516921,36.517,76,0.35,16,15
2026-02-18 02:10:21.516921,36.505,73,0.265,15,13
2026-02-18 02:10:26.516921,36.493,72,0.281,29,27
2026-02-18 02:10:31.516921,36.493,72,0.312,68,61
2026-02-18 02:10:36.516921,36.565,78,0.423,77,45
2026-02-18 02:10:41.516921,36.562,75,0.335,22,23
2026-02-18 02:10:46.516921,36.567,73,0.217,12,32
2026-02-18 02:10:51.516921,36.549,67,0.056,14,15
2026-02-18 02:10:56.516921,36.525,73,0.261,19,33
2026-02-18 02:11:01.516921,36.506,73,0.117,26,38
2026-02-18 02:11:06.516921,36.521,73,0.3,30,29
2026-02-18 02:11:11.516921,36.536,79,0.233,38,31
2026-02-18 02:11:16.516921,36.547,72,0.275,20,21
2026-02-18 02:11:21.516921,36.565,72,0.099,23,28
2026-02-18 02:11:26.516921,36.582,69,0.096,26,25
2026-02-18 02:11:31.516921,36.541,73,0.318,21,33
2026-02-18 02:11:36.516921,36.542,73,0.156,13,18
2026-02-18 02:11:41.516921,36.518,66,0.289,20,21
2026-02-18 02:11:46.516921,36.531,70,0.231,15,23
2026-02-18 02:11:51.516921,36.517,73,0.178,17,27
2026-02-18 02:11:56.516921,36.482,71,0.03,16,11
2026-02-18 02:12:01.516921,36.499,69,0.189,59,64
2026-02-18 02:12:06.516921,36.522,72,0.198,64,49
2026-02-18 02:12:11.516921,36.522,72,0.128,30,17
2026-02-18 02:12:16.516921,36.456,77,0.679,19,18
2026-02-18 02:12:21.516921,36.486,73,0.176,53,66
2026-02-18 02:12:26.516921,36.502,72,0.165,77,61
2026-02-18 02:12:31.516921,36.515,73,0.045,23,17
2026-02-18 02:12:36.516921,36.534,73,0.267,12,34
2026-02-18 02:12:41.516921,36.523,70,0.216,19,37
2026-02-18 02:12:46.516921,36.53,72,0.207,10,12
2026-02-18 02:12:51.516921,36.529,73,0.242,25,18
2026-02-18 02:12:56.516921,36.527,71,0.13,21,16
2026-02-18 02:13:01.516921,36.51,73,0.236,19,39
2026-02-18 02:13:06.516921,36.517,72,0.131,34,19
2026-02-18 02:13:11.516921,36.508,69,0.047,23,25
2026-02-18 02:13:16.516921,36.508,78,0.24,22,24
2026-02-18 02:13:21.516921,36.486,70,0.292,16,39
2026-02-18 02:13:26.516921,36.483,69,0.193,57,56
2026-02-18 02:13:31.516921,36.473,75,0.293,58,40
2026-02-18 02:13:36.516921,36.509,72,0.366,75,65
2026-02-18 02:13:41.516921,36.481,70,0.038,12,39
2026-02-18 02:13:46.516921,36.493,80,0.321,70,66
2026-02-18 02:13:51.516921,36.495,76,0.243,56,45
2026-02-18 02:13:56.516921,36.523,73,0.093,65,61
2026-02-18 02:14:01.516921,36.485,72,0.148,14,34
2026-02-18 02:14:06.516921,36.527,76,0.306,66,62
2026-02-18 02:14:11.516921,36.552,72,0.104,20,32
2026-02-18 02:14:16.516921,36.539,71,0.254,18,17
2026-02-18 02:14:21.516921,36.522,74,0.258,27,34
2026-02-18 02:14:26.516921,36.496,75,0.27,28,11
2026-02-18 02:14:31.516921,36.53,71,0.158,63,62
2026-02-18 02:14:36.516921,36.568,70,0.141,35,25
2026-02-18 02:14:41.516921,36.58,74,0.384,18,17
2026-02-18 02:14:46.516921,36.594,70,0.124,18,24
2026-02-18 02:14:51.516921,36.587,71,0.056,22,30
2026-02-18 02:14:56.516921,36.574,73,0.044,19,24
2026-02-18 02:15:01.516921,36.601,81,0.681,17,27
2026-02-18 02:15:06.516921,36.612,72,0.398,17,31
2026-02-18 02:15:11.516921,36.597,72,0.068,12,15
2026-02-18 02:15:16.516921,36.61,73,0.199,16,39
2026-02-18 02:15:21.516921,36.578,79,0.744,11,17
2026-02-18 02:15:26.516921,36.583,75,0.476,14,30
2026-02-18 02:15:31.516921,36.579,71,0.16,26,30
2026-02-18 02:15:36.516921,36.618,72,0.096,25,12
2026-02-18 02:15:41.516921,36.621,73,0.195,14,29
2026-02-18 02:15:46.516921,36.632,73,0.163,15,30
2026-02-18 02:15:51.516921,36.641,71,0.311,17,38
2026-02-18 02:15:56.516921,36.627,72,0.12,25,28
2026-02-18 02:16:01.516921,36.616,70,0.196,15,22
2026-02-18 02:16:06.516921,36.647,72,0.0,13,29
2026-02-18 02:16:11.516921,36.661,79,0.302,33,21
2026-02-18 02:16:16.516921,36.674,70,0.077,30,32
2026-02-18 02:16:21.516921,36.705,76,0.263,10,13
2026-02-18 02:16:26.516921,36.659,71,0.24,17,29
2026-02-18 02:16:31.516921,36.65,71,0.205,21,31
2026-02-18 02:16:36.516921,36.656,72,0.251,15,22
2026-02-18 02:16:41.516921,36.653,70,0.203,17,33
2026-02-18 02:16:46.516921,36.654,75,0.231,30,25
2026-02-18 02:16:51.516921,36.655,71,0.176,31,17
2026-02-18 02:16:56.516921,36.648,75,0.352,19,22
2026-02-18 02:17:01.516921,36.631,76,0.237,31,14
2026-02-18 02:17:06.516921,36.655,80,0.75,30,21
2026-02-18 02:17:11.516921,36.66,73,0.229,13,27
2026-02-18 02:17:16.516921,36.629,72,0.27,36,29
2026-02-18 02:17:21.516921,36.592,73,0.285,14,18
2026-02-18 02:17:26.516921,36.536,71,0.156,22,18
2026-02-18 02:17:31.516921,36.545,74,0.223,34,11
2026-02-18 02:17:36.516921,36.482,74,0.205,16,34
2026-02-18 02:17:41.516921,36.517,73,0.024,76,59
2026-02-18 02:17:46.516921,36.509,73,0.338,24,11
2026-02-18 02:17:51.516921,36.524,74,0.161,12,38
2026-02-18 02:17:56.516921,36.48,73,0.083,21,26
2026-02-18 02:18:01.516921,36.48,73,0.1,58,47
2026-02-18 02:18:06.516921,36.487,75,0.183,55,48
2026-02-18 02:18:11.516921,36.565,73,0.177,50,63
2026-02-18 02:18:16.516921,36.57,71,0.156,16,39
2026-02-18 02:18:21.516921,36.578,71,0.004,17,37
2026-02-18 02:18:26.516921,36.585,67,0.135,39,21
2026-02-18 02:18:31.516921,36.602,69,0.118,37,31
2026-02-18 02:18:36.516921,36.575,68,0.239,17,28
2026-02-18 02:18:41.516921,36.567,74,0.333,22,14
2026-02-18 02:18:46.516921,36.572,71,0.236,16,37
2026-02-18 02:18:51.516921,36.587,71,0.186,33,13
2026-02-18 02:18:56.516921,36.558,73,0.257,12,13
2026-02-18 02:19:01.516921,36.573,70,0.127,36,13
2026-02-18 02:19:06.516921,36.571,72,0.19,10,28
2026-02-18 02:19:11.516921,36.567,72,0.086,18,13
2026-02-18 02:19:16.516921,36.567,81,0.658,36,35
2026-02-18 02:19:21.516921,36.538,70,0.198,25,10
2026-02-18 02:19:26.516921,36.558,70,0.036,37,28
2026-02-18 02:19:31.516921,36.581,75,0.195,31,10
2026-02-18 02:19:36.516921,36.579,74,0.268,23,29
2026-02-18 02:19:41.516921,36.568,70,0.255,17,25
2026-02-18 02:19:46.516921,36.574,75,0.23,38,26
2026-02-18 02:19:51.516921,36.538,74,0.377,10,21
2026-02-18 02:19:56.516921,36.539,71,0.133,13,38
2026-02-18 02:20:01.516921,36.587,68,0.143,30,15
2026-02-18 02:20:06.516921,36.578,76,0.365,29,12
2026-02-18 02:20:11.516921,36.585,74,0.017,33,22
2026-02-18 02:20:16.516921,36.589,73,0.186,31,35
2026-02-18 02:20:21.516921,36.573,68,0.162,33,12
2026-02-18 02:20:26.516921,36.548,71,0.052,32,28
2026-02-18 02:20:31.516921,36.533,77,0.597,18,27
2026-02-18 02:20:36.516921,36.507,76,0.208,28,12
2026-02-18 02:20:41.516921,36.485,74,0.305,34,38
2026-02-18 02:20:46.516921,36.489,71,0.105,60,54
2026-02-18 02:20:51.516921,36.487,74,0.263,76,50
2026-02-18 02:20:56.516921,36.518,68,0.042,70,64
2026-02-18 02:21:01.516921,36.495,72,0.138,39,22
2026-02-18 02:21:06.516921,36.563,73,0.228,79,64
2026-02-18 02:21:11.516921,36.519,73,0.192,22,30
2026-02-18 02:21:16.516921,36.505,71,0.076,21,15
2026-02-18 02:21:21.516921,36.523,69,0.0,23,36
2026-02-18 02:21:26.516921,36.527,76,0.192,30,38
